Title,Title_URL,Image,counterowl,bags,Date,Price,displayflex,Info,Info1,limitline
"
						Bán nhà mặt phố Xã Đàn, 2 mặt 3 thoáng, S70m, 7T, MT5m, giá 46 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-tho-quan-quan-dong-da/ban-nha-mat-pho-xa-dan-2-mat-3-thoang-s70m-7t-mt5m-gia-46-ty1655052160,https://file.maumau.vn/public/nhadatvui/uploads/images/910d87616f0426f6e0b810a73e6e2bd4.jpg,6,Bán,12/6/2022,46 tỷ,75 m² ,5,5,"
							Xã Đàn, Phường Thổ Quan, Quận Đống Đa, Hà Nội
						"
"
						Bán nhà tại phố Xã Đàn, S104m, 5T mặt tiền 4.5m, giá 20.6 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-nam-dong-quan-dong-da/ban-nha-tai-pho-xa-dan-s104m-5t-mat-tien-4-5m-gia-20-6-ty1655050569,https://file.maumau.vn/public/nhadatvui/uploads/images/df620062103db3ef03996bded0bbc711.jpg,10,Bán,12/6/2022,20.6 tỷ,104 m² ,5,5,"
							Phố Xã Đàn, Phường Nam Đồng, Quận Đống Đa, Hà Nội
						"
"
						Nhà tuyệt vời cho ai có nhu cầu nhà ở, mặt oto tránh, mặt tiền rộng, ở sướng, 7.7 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-tu-lien-quan-tay-ho/that-tam-nha-tuyet-voi-cho-ai-co-nhu-cau-nha-o_mat-oto-tranh_mat-tien-rong_o-suong_7-7-ti1655042523,https://file.maumau.vn/public/nhadatvui/uploads/images/e5ed20b09b09302c05c4d1181b172d31.jpg,4,Bán,12/6/2022,7.7 tỷ,40 m² ,4,4,"
							Phường Tứ Liên, Quận Tây Hồ, Hà Nội
						"
"
						Nhà HXH 5M Võ Văn Ngân Bình Thọ gần Vincom Thủ Đức giá 4.5 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-binh-tho-tp-thu-duc/nha-hxh-5m-vo-van-ngan-binh-tho-gan-vincom-thu-duc-gia-4-5-ty1655041336,https://file.maumau.vn/public/nhadatvui/uploads/images/047059767b2f957e22119afdd860fbc9.jpg,5,Bán,12/6/2022,4.5 tỷ,38 m² ,2,1,"
							Võ Văn Ngân, Phường Bình Thọ, Tp. Thủ Đức, Hồ Chí Minh
						"
"
						Nhà hẻm 76 Phan Xích Long, 4.3 x 10.5m, 2 lầu, 5tỷ100, Bình Thạnh
					",https://nhadatvui.vn/ban-nha-rieng-phuong-7-quan-phu-nhuan/nha-hem-76-phan-xich-long-4-3-x-10-5m-2-lau-5ty100-binh-thanh1655040833,https://file.maumau.vn/public/nhadatvui/uploads/images/1424293e8ad57c44df2499a55d565257.jpg,3,Bán,12/6/2022,5.1 tỷ,45 m² ,,,"
							Phan Xích Long, Phường 7, Quận Phú Nhuận, Hồ Chí Minh
						"
"
						Nhà thiết kế đẹp sau Trường CĐ Công nghệ Thủ Đức Linh Chiểu ngang 4.2m giá 3.55 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-linh-chieu-tp-thu-duc/nha-thiet-ke-dep-sau-truong-cd-cong-nghe-thu-duc-linh-chieu-ngang-4-2m-gia-3-55-ty1655039894,https://file.maumau.vn/public/nhadatvui/uploads/images/bc960b13d59fabcbad503daf73af0cad.jpg,5,Bán,12/6/2022,3.55 tỷ,50 m² ,2,1,"
							Đường số 14, Phường Linh Chiểu, Tp. Thủ Đức, Hồ Chí Minh
						"
"
						Bán nhà Tân Phú, hẻm 3.5m, 44m2, chỉ 3 Tỷ 800, Đỗ Thừa Luông
					",https://nhadatvui.vn/ban-nha-rieng-phuong-tan-quy-quan-tan-phu/ban-nha-tan-phu-hem-3-5m-44m2-chi-3-ty-800-do-thua-luong1655037492,https://file.maumau.vn/public/nhadatvui/uploads/images/737f05106d021d73ce1f227904b94503.jpg,4,Bán,12/6/2022,3.8 tỷ,44 m² ,,,"
							Đỗ Thừa Luông, Phường Tân Quý, Quận Tân Phú, Hồ Chí Minh
						"
"
						Bán nhà hẻm Chữ Đồng Tử, 3.7 x 12.5m, 4 tỷ 700, P7 Tân Bình
					",https://nhadatvui.vn/ban-nha-rieng-phuong-7-quan-tan-binh/ban-nha-hem-chu-dong-tu-3-7-x-12-5m-4-ty-700-p7-tan-binh1655035843,https://file.maumau.vn/public/nhadatvui/uploads/images/f8abdf39c4c2eae7b04c4f632073b222.jpg,3,Bán,12/6/2022,4.7 tỷ,46 m² ,,,"
							Chữ Đồng Tử, Phường 7, Quận Tân Bình, Hồ Chí Minh
						"
"
						Bán nhà hẻm 3m, Đặng Văn Ngữ, 4 x 10m, 2 lầu, 4 tỷ 900, Phú Nhuận
					",https://nhadatvui.vn/ban-nha-rieng-phuong-14-quan-phu-nhuan/ban-nha-hem-3m-dang-van-ngu-4-x-10m-2-lau-4-ty-900-phu-nhuan1655032880,https://file.maumau.vn/public/nhadatvui/uploads/images/37ab408981ac5902cfbd2eb64c61a081.jpg,3,Bán,12/6/2022,4.9 tỷ,40 m² ,,,"
							Đặng Văn Ngữ, Phường 14, Quận Phú Nhuận, Hồ Chí Minh
						"
"
						Bán nhà hẻm 29/ Đỗ Thuận, 5 x 12.5m, 4 tỷ 700, Sơn Kỳ, Tân Phú
					",https://nhadatvui.vn/ban-nha-rieng-phuong-son-ky-quan-tan-phu/ban-nha-hem-29-do-thuan-5-x-12-5m-4-ty-700-son-ky-tan-phu1655026247,https://file.maumau.vn/public/nhadatvui/uploads/images/00ddc6338c63bd6870529bfe161546da.jpg,3,Bán,12/6/2022,4.7 tỷ,62 m² ,,,"
							Đỗ Thuận, Phường Sơn Kỳ, Quận Tân Phú, Hồ Chí Minh
						"
"
						Nhà đẹp Tân Bình, P8, 3.7 x 10.5, 2 lầu, ST, 4 Tỷ 700, Thành Mỹ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-8-quan-tan-binh/nha-dep-tan-binh-p8-3-7-x-10-5-2-lau-st-4-ty-700-thanh-my1655025021,https://file.maumau.vn/public/nhadatvui/uploads/images/8b167c184dd199039fdeefa4ab170edb.jpg,3,Bán,12/6/2022,4.7 tỷ,38 m² ,,,"
							Thành Mỹ, Phường 8, Quận Tân Bình, Hồ Chí Minh
						"
"
						Bán nhà nhỏ 1 lầu 2,8 tỷ khu Tân Mỹ Phường Tân Thuận Tây Quận 7
					",https://nhadatvui.vn/ban-nha-rieng-phuong-tan-thuan-tay-quan-7/-ban-nha-nho-1-lau-2-8-ty-khu-tan-my-phuong-tan-thuan-tay-quan-7-1655022524,https://file.maumau.vn/public/nhadatvui/uploads/images/cc35af862269ba83b16f4108ea37a9f3.jpg,5,Bán,12/6/2022,2.8 tỷ,22 m² ,2,1,"
							Tân Mỹ, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh
						"
"
						Nhà đẹp Hồ Biểu Chánh, Phú Nhuận, 3.2 x 11m, 4 tỳ 100, 3 lầu
					",https://nhadatvui.vn/ban-nha-rieng-phuong-11-quan-phu-nhuan/nha-dep-ho-bieu-chanh-phu-nhuan-3-2-x-11m-4-ty-100-3-lau1655018664,https://file.maumau.vn/public/nhadatvui/uploads/images/9fbedaea887ead68eb5dba9beef670e0.jpg,3,Bán,12/6/2022,4.1 tỷ,35 m² ,,,"
							Hồ Biểu Chánh, Phường 11, Quận Phú Nhuận, Hồ Chí Minh
						"
"
						(Tân Phú) nhà bán HXH Chế Lan Viên, 4 x 11.5m, 4 tỷ 100, 1 lầu
					",https://nhadatvui.vn/ban-nha-rieng-phuong-tay-thanh-quan-tan-phu/-tan-phu-nha-ban-hxh-che-lan-vien-4-x-11-5m-4-ty-100-1-lau1655017587,https://file.maumau.vn/public/nhadatvui/uploads/images/2739b2f9e384370210e435e34a1b3fc0.jpg,3,Bán,12/6/2022,4.1 tỷ,46 m² ,,,"
							Chế Lan Viên, Phường Tây Thạnh, Quận Tân Phú, Hồ Chí Minh
						"
"
						Do di chuyển nơi ở mới cần bán gấp căn nhà mặt tiền quốc lộ 61 gần cổng trường đại học Kiên Giang
					",https://nhadatvui.vn/ban-nha-rieng-thi-tran-minh-luong-huyen-chau-thanh-kien-giang/do-di-chuyen-noi-o-moi-can-ban-gap-can-nha-mat-tien-quoc-lo-61-gan-cong-truong-dai-hoc-kien-giang-1655017094,https://file.maumau.vn/public/nhadatvui/uploads/images/384460571e8e9cd5d3e30359c6b42f58.jpg,3,Bán,12/6/2022,3.4 tỷ,180 m² ,3,1,"
							Quốc lộ 61, Thị trấn Minh Lương, Huyện Châu Thành, Kiên Giang
						"
"
						Bán nhà xây mới mặt tiền DX132 gần trường học Tân An
					",https://nhadatvui.vn/ban-nha-rieng-phuong-tan-an-tp-thu-dau-mot/ban-nha-xay-moi-mat-tien-dx132-gan-truong-hoc-tan-an1655015731,https://file.maumau.vn/public/nhadatvui/uploads/images/5920540b178688c666030ecb25fe6e9d.jpg,3,Bán,12/6/2022,2.56 tỷ,90 m² ,3,2,"
							DX132, Phường Tân An, Tp. Thủ Dầu Một, Bình Dương
						"
"
						Nhà hẻm 1 sẹc, Hoàng Bật Đạt, 3.2 x 11m, chỉ 3.2 tỷ Tân Bình
					",https://nhadatvui.vn/ban-nha-rieng-phuong-15-quan-tan-binh/nha-hem-1-sec-hoang-bat-dat-3-2-x-11m-chi-3-2-ty-tan-binh1655014518,https://file.maumau.vn/public/nhadatvui/uploads/images/463b337d192ab31a58a15d015d6a116f.jpg,4,Bán,12/6/2022,3.2 tỷ,35 m² ,,,"
							Hoàng Bật Đạt, Phường 15, Quận Tân Bình, Hồ Chí Minh
						"
"
						Căn góc 1T2L KDC hiện hữu đường 4 Trường Thọ oto tới nơi giá 5.1 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-truong-tho-tp-thu-duc/can-goc-1t2l-kdc-hien-huu-duong-4-truong-tho-oto-toi-noi-gia-5-1-ty1655013853,https://file.maumau.vn/public/nhadatvui/uploads/images/6295f47cec349603d8f2e3e5ee9abd64.jpg,3,Bán,12/6/2022,5.2 tỷ,72 m² ,4,3,"
							Đường số 4, Phường Trường Thọ, Tp. Thủ Đức, Hồ Chí Minh
						"
"
						Trung tâm Đống Đa, cách phố 25m, biệt thự 5 sao giữa lòng thủ đô, nhà 3 mặt thoáng
					",https://nhadatvui.vn/ban-nha-rieng-phuong-trung-liet-quan-dong-da/trung-tam-dong-da-cach-pho-25m-biet-thu-5-sao-giua-long-thu-do-nha-3-mat-thoang-1655010247,https://file.maumau.vn/public/nhadatvui/uploads/images/db4d2f9816aab6bd9031aaf85fa6793e.jpg,6,Bán,12/6/2022,7.91 tỷ,70 m² ,5,5,"
							Phố Tây Sơn, Phường Trung Liệt, Quận Đống Đa, Hà Nội
						"
"
						Ban nhà mặt tiền Thích Quảng Đức, Q. Phú Nhuận giá 22 tỷ còn TL (4x28m)
					",https://nhadatvui.vn/ban-nha-rieng-phuong-5-quan-phu-nhuan/ban-nha-mat-tien-thich-quang-duc-q-phu-nhuan-gia-22-ty-con-tl-4x28m-1655008300,https://file.maumau.vn/public/nhadatvui/uploads/images/ca98dc858fbb29aa851e300d22178f7c.jpeg,13,Bán,12/6/2022,22 tỷ,112 m² ,5,5,"
							14 Thích Quảng Đức, Phường 5, Quận Phú Nhuận, Hồ Chí Minh
						"
"
						Vị trí đẹp nhà hẻm 4m, 4 x 14m, 7 tỷ 200, ngay chợ Chu Văn An
					",https://nhadatvui.vn/ban-nha-rieng-phuong-12-quan-binh-thanh/vi-tri-dep-nha-hem-4m-4-x-14m-7-ty-200-ngay-cho-chu-van-an1655005566,https://file.maumau.vn/public/nhadatvui/uploads/images/2deadb42b64ad98f529e5404bfda7d98.jpg,3,Bán,12/6/2022,7.2 tỷ,56 m² ,,,"
							Chu Văn An, Phường 12, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Nhà đẹp, chính chủ, sạch sẽ, thoáng mát
					",https://nhadatvui.vn/ban-nha-rieng-xa-thoi-tam-thon-huyen-hoc-mon/nha-dep-chinh-chu-sach-se-thoang-mat-1655005401,https://file.maumau.vn/public/nhadatvui/uploads/images/33f7916313ff64724b95fd2860b1a5da.jpg,3,Bán,12/6/2022,900 triệu,32 m² ,Đ.Nam,,"
							46/2A Đường Bùi Thị Lùng, Xã Thới Tam Thôn, Huyện Hóc Môn, Hồ Chí Minh
						"
"
						Bán nhà HXH, Huỳnh Mẫn Đạt, giá 4 tỷ 300, 3.7 x 10, Bình Thạnh
					",https://nhadatvui.vn/ban-nha-rieng-phuong-19-quan-binh-thanh/ban-nha-hxh-huynh-man-dat-gia-4-ty-300-3-7-x-10-binh-thanh1655004094,https://file.maumau.vn/public/nhadatvui/uploads/images/345ac8f1720dd23351c46ad64bf69c1e.jpg,4,Bán,12/6/2022,4.3 tỷ,37 m² ,,,"
							Huỳnh Mẫn Đạt, Phường 19, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Bán nhà phố DT210m2 5 tầng lầu hẻm xe tải tránh nhau ngay An Dương Vương, Bình Tân
					",https://nhadatvui.vn/ban-nha-rieng-phuong-an-lac-quan-binh-tan/ban-nha-pho-dt210m2-5-tang-lau-hem-xe-tai-tranh-nhau-ngay-an-duong-vuong-binh-tan1655001832,https://file.maumau.vn/public/nhadatvui/uploads/images/f9951464902d471537029b65dc3aa1d4.jpg,6,Bán,12/6/2022,7.8 tỷ,56 m² ,5,5,"
							An Dương Vương, Phường An Lạc, Quận Bình Tân, Hồ Chí Minh
						"
"
						Bán nhà hẻm 3M, 3.2x11m, chỉ 4 tỷ 100, Hoàng Hoa Thám, Bình Thạnh
					",https://nhadatvui.vn/ban-nha-rieng-phuong-7-quan-binh-thanh/ban-nha-hem-3m-3-2x11m-chi-4-ty-100-hoang-hoa-tham-binh-thanh1655001066,https://file.maumau.vn/public/nhadatvui/uploads/images/49a8273817ad6246f9b1da7afb35a335.jpg,3,Bán,12/6/2022,4.1 tỷ,35 m² ,,,"
							Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Bán nhà Lạc Long Quân, ô tô tránh, 73m2 x 7T thang máy, 17 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-nghia-do-quan-cau-giay/ban-nha-lac-long-quan-o-to-tranh-73m2-x-7t-thang-may-17-ty1654964274,https://file.maumau.vn/public/nhadatvui/uploads/images/bd7a10da72cac59dc050cf37b40ee2de.jpg,3,Bán,11/6/2022,17 tỷ,73 m² ,,,"
							Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội
						"
"
						Bán nhà Hoàng Diệu 4 tầng 200m2 sàn, giảm 500tr, trung tâm Hải Châu, gần Cầu Rồng ĐN
					",https://nhadatvui.vn/ban-nha-rieng-phuong-phuoc-ninh-quan-hai-chau/ban-nha-hoang-dieu-4-tang-200m2-san-giam-500tr-trung-tam-hai-chau-gan-cau-rong-dn1654963372,https://file.maumau.vn/public/nhadatvui/uploads/images/9421390c6d8af3a4522799ad6da90362.jpg,3,Bán,11/6/2022,4 tỷ,60 m² ,,,"
							Đường Hoàng Diệu, Phường Phước Ninh, Quận Hải Châu, Đà Nẵng
						"
"
						Bán nhà phố Hào Nam, Đống Đa, oto, 5 tầng, 52m2, đường rộng 6m
					",https://nhadatvui.vn/ban-nha-rieng-phuong-cat-linh-quan-dong-da/ban-nha-pho-hao-nam-dong-da-oto-5-tang-52m2-duong-rong-6m1654963165,https://file.maumau.vn/public/nhadatvui/uploads/images/f200a0ee8902349a4741abde321fa88a.jpg,3,Bán,11/6/2022,11 tỷ,52 m² ,,,"
							Hào Nam, Phường Cát Linh, Quận Đống Đa, Hà Nội
						"
"
						Bán nhà phố Hoàng Cầu, Đống Đa, 64m 5tầng MT4.3m phân lô VIP oto vào tận nhà, giá 14.5 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-o-cho-dua-quan-dong-da/ban-nha-pho-hoang-cau-dong-da-64m-5tang-mt4-3m-phan-lo-vip-oto-vao-tan-nha-gia-14-5-ty1654962587,https://file.maumau.vn/public/nhadatvui/uploads/images/5bf1d8cb6a8d98ab71ff32efd81f6bb2.jpg,6,Bán,11/6/2022,14.5 tỷ,64 m² ,5,5,"
							Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội
						"
"
						Bán nhà phố Thái Hà, 50M 8T 3.8M mặt tiền, nhà mới oto vào nhà có thang máy, giá 16.5 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-trung-liet-quan-dong-da/ban-nha-pho-thai-ha-50m-8t-3-8m-mat-tien-nha-moi-oto-vao-nha-co-thang-may-gia-16-5-ty1654961390,https://file.maumau.vn/public/nhadatvui/uploads/images/56588e76730670f69b85538d3d4978ff.jpg,4,Bán,11/6/2022,16.5 tỷ,50 m² ,5,5,"
							Ngõ 131, Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội
						"
"
						(Bình Thạnh) nhà bán HXH Yên Đỗ P1, 4 x 11.5m, 5 tỷ 300, 1 lầu
					",https://nhadatvui.vn/ban-nha-rieng-phuong-1-quan-binh-thanh/-binh-thanh-nha-ban-hxh-yen-do-p1-4-x-11-5m-5-ty-300-1-lau1654958051,https://file.maumau.vn/public/nhadatvui/uploads/images/3a4681512238be43a7d1335574e9148b.jpg,3,Bán,11/6/2022,5.3 tỷ,46 m² ,,,"
							Yên Đỗ, Phường 1, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Bán nhà Bùi Xương Trạch lô góc, gần ô tô, nhà đẹp
					",https://nhadatvui.vn/ban-nha-rieng-phuong-khuong-trung-quan-thanh-xuan/bui-xuong-trach-lo-goc-gan-oto-nha-dep1654956601,https://file.maumau.vn/public/nhadatvui/uploads/images/7f795b8b82cce6a0d9bdad510ca1fb34.jpg,4,Bán,11/6/2022,4.5 tỷ,38 m² ,,,"
							Bùi Xương Trạch, Phường Khương Trung, Quận Thanh Xuân, Hà Nội
						"
"
						Hẻm 3.5m, Bình Thạnh, Hoàng Hoa Thám, 4 x 10m, 2 lầu, 4 tỷ 800
					",https://nhadatvui.vn/ban-nha-rieng-phuong-7-quan-binh-thanh/hem-3-5m-binh-thanh-hoang-hoa-tham-4-x-10m-2-lau-4-ty-8001654953932,https://file.maumau.vn/public/nhadatvui/uploads/images/442964d28584912900c20d85122cd5d9.jpg,3,Bán,11/6/2022,4.8 tỷ,40 m² ,,,"
							Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						(Tân Phú) Đỗ Công Tường, 4.6 x 11m, 2 lầu, 4 tỷ 800, Tân Quý
					",https://nhadatvui.vn/ban-nha-rieng-phuong-tan-quy-quan-tan-phu/-tan-phu-do-cong-tuong-4-6-x-11m-2-lau-4-ty-800-tan-quy1654950948,https://file.maumau.vn/public/nhadatvui/uploads/images/fab719088e5daf15d1f019788ff95b0d.jpg,3,Bán,11/6/2022,4.8 tỷ,50 m² ,,,"
							Đỗ Công Tường, Phường Tân Quý, Quận Tân Phú, Hồ Chí Minh
						"
"
						Nhà đẹp Nguyễn Hữu Tiến, Tân Phú, 3.2 x 11m, 3 tỳ 200, 3 lầu
					",https://nhadatvui.vn/ban-nha-rieng-phuong-tay-thanh-quan-tan-phu/nha-dep-nguyen-huu-tien-tan-phu-3-2-x-11m-3-ty-200-3-lau1654948312,https://file.maumau.vn/public/nhadatvui/uploads/images/8570346eb3061ad9133b504e0f0d21ee.jpg,3,Bán,11/6/2022,3.2 tỷ,35 m² ,,,"
							Nguyễn Hữu Tiến, Phường Tây Thạnh, Quận Tân Phú, Hồ Chí Minh
						"
"
						Bán nhà mặt tiền đường Phạm Văn Đồng thành phố Thủ Đức
					",https://nhadatvui.vn/ban-nha-rieng-phuong-linh-tay-tp-thu-duc/ban-nha-mat-tien-duong-pham-van-dong-thanh-pho-thu-duc1654946773,https://file.maumau.vn/public/nhadatvui/uploads/images/30f78aeac2ceaf131f3616a05eec6b2f.jpg,3,Bán,11/6/2022,2.55 tỷ,35 m² ,1,2,"
							Phạm Văn Đồng, Phường Linh Tây, Tp. Thủ Đức, Hồ Chí Minh
						"
"
						Hẻm đẹp 3.5m, Võ Thành Trang, 3.7 x 11m, 4 tỷ 600 bớt, Tân Phú
					",https://nhadatvui.vn/ban-nha-rieng-phuong-11-quan-tan-binh/hem-dep-3-5m-vo-thanh-trang-3-7-x-11m-4-ty-600-bot-tan-phu1654944662,https://file.maumau.vn/public/nhadatvui/uploads/images/c5ad98d920ee42b1a4e152cb0bb7ce88.jpg,3,Bán,11/6/2022,4.6 tỷ,40 m² ,,,"
							Võ Thành Trang, Phường 11, Quận Tân Bình, Hồ Chí Minh
						"
"
						Bán nhà hẻm 3 gác rẻ, 3.2x11m, 3 tỷ 800, Trần Quý Cáp, Bình Thạnh
					",https://nhadatvui.vn/ban-nha-rieng-phuong-11-quan-binh-thanh/ban-nha-hem-3-gac-re-3-2x11m-3-ty-800-tran-quy-cap-binh-thanh1654942481,https://file.maumau.vn/public/nhadatvui/uploads/images/c3dca5f14108ceec7d54a41685fa783f.jpg,4,Bán,11/6/2022,3.8 tỷ,35 m² ,,,"
							Trần Quý Cáp, Phường 11, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Nhà bán đường Yên Khê 12, p.Thanh khê Đông, q.Thanh Khê
					",https://nhadatvui.vn/ban-nha-rieng-phuong-thanh-khe-dong-quan-thanh-khe/nha-ban-duong-yen-khe-12-p-thanh-khe-dong-q-thanh-khe-1654941501,https://file.maumau.vn/public/nhadatvui/uploads/images/f7c152b2f8e1f6b24d6fe13c1a46bda8.jpg,3,Bán,11/6/2022,5.6 tỷ,57 m² ,4,3,"
							Yên Khê 2, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng
						"
"
						Tôi cần bán nhà hẻm TTH 20, P. TTH4, Q12, DT 4x14 m, giá  4 tỷ.
					",https://nhadatvui.vn/ban-nha-rieng-phuong-tan-thoi-hiep-quan-12/toi-can-ban-nha-hem-tth-20-p-tth4-q12-dt-4x14-m-gia-4-ty-1654941193,https://file.maumau.vn/public/nhadatvui/uploads/images/8205de05efafa4e06ab284a3ea7da82d.jpg,3,Bán,11/6/2022,4 tỷ,48 m² ,,,"
							Tân Thới Hiệp 20, Phường Tân Thới Hiệp, Quận 12, Hồ Chí Minh
						"
"
						Nhà bán Bế Văn Đàn, P.Thạch Gián, Q.Thanh Khê
					",https://nhadatvui.vn/ban-nha-rieng-phuong-chinh-gian-quan-thanh-khe/nha-ban-be-van-dan-p-thach-gian-q-thanh-khe-1654941128,https://file.maumau.vn/public/nhadatvui/uploads/images/830edf2ff3cf055bd9e1b612b1d74105.jpg,3,Bán,11/6/2022,6.8 tỷ,90 m² ,3,3,"
							Bế Văn Đàn, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng
						"
"
						(Phú Nhuận) 1 sẹc Trần Khắc Chân, HXH, 5 x 8m, 4 Tầng, 5 tỷ 700
					",https://nhadatvui.vn/ban-nha-rieng-phuong-9-quan-phu-nhuan/-phu-nhuan-1-sec-tran-khac-chan-hxh-5-x-8m-4-tang-5-ty-7001654938582,https://file.maumau.vn/public/nhadatvui/uploads/images/b23569016ab795a2a0008e997696a2ae.jpg,4,Bán,11/6/2022,5.7 tỷ,40 m² ,,,"
							Trần Khắc Chân, Phường 9, Quận Phú Nhuận, Hồ Chí Minh
						"
"
						Bán nhà (39/ Hoàng Bật Đạt) 4 x 11m, 2 lầu, 4 tỷ 800, Tân Bình
					",https://nhadatvui.vn/ban-nha-rieng-phuong-15-quan-tan-binh/ban-nha-39-hoang-bat-dat-4-x-11m-2-lau-4-ty-800-tan-binh1654937513,https://file.maumau.vn/public/nhadatvui/uploads/images/f55bff14a8022507965fb21a293ec18c.jpg,3,Bán,11/6/2022,4.8 tỷ,44 m² ,,,"
							Hoàng Bật Đạt, Phường 15, Quận Tân Bình, Hồ Chí Minh
						"
"
						Nhà bán Hoàng Hoa Thám, 4 x 9.5m, 2 lầu, 4 tỷ 600, Bình Thạnh
					",https://nhadatvui.vn/ban-nha-rieng-phuong-7-quan-binh-thanh/nha-ban-hoang-hoa-tham-4-x-9-5m-2-lau-4-ty-600-binh-thanh1654936360,https://file.maumau.vn/public/nhadatvui/uploads/images/282d9c7841fdae70cedd39a8c8f15127.jpg,3,Bán,11/6/2022,4.6 tỷ,38 m² ,,,"
							Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Bán nhà 4x10 chính chủ giá 770tr, Mỹ Hạnh, Đức Hoà
					",https://nhadatvui.vn/ban-nha-rieng-xa-my-hanh-nam-huyen-duc-hoa/ban-nha-4x10-chinh-chu-gia-770tr-m-hanh-duc-hoa1654935244,https://file.maumau.vn/public/nhadatvui/uploads/images/b61a6a737699d96f83f658eefb66b46d.jpg,5,Bán,11/6/2022,770 triệu,100 m² ,2,2,"
							Nguyễn Văn Bứa, Xã Mỹ Hạnh Nam, Huyện Đức Hòa, Long An
						"
"
						Duy nhất nhà đẹp 1T1L sổ riêng hoàn công đủ 50m2 P.Linh Chiểu trung tâm TP.Thủ Đức giá chỉ 3,55 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-linh-chieu-tp-thu-duc/duy-nhat-nha-dep-1t1l-so-rieng-hoan-cong-du-50m2-p-linh-chieu-trung-tam-tp-thu-duc-gia-chi-3-55-ty1654934925,https://file.maumau.vn/public/nhadatvui/uploads/images/8138a8b1bade43aa7b1828d2a07f7574.jpg,7,Bán,11/6/2022,3.55 tỷ,50 m² ,2,2,"
							Đường số 14, Phường Linh Chiểu, Tp. Thủ Đức, Hồ Chí Minh
						"
"
						Nhà phố 1 trệt 1 lầu Thuận Giao Thuận An
					",https://nhadatvui.vn/ban-nha-rieng-phuong-thuan-giao-tp-thuan-an/nha-pho-1-tret-1-lau-thuan-giao-thuan-an1654932955,https://file.maumau.vn/public/nhadatvui/uploads/images/9d60fcf9ceb62334ced7aadd87c26898.jpg,3,Bán,11/6/2022,2.05 tỷ,96 m² ,2,2,"
							DT746, Phường Thuận Giao, Tp. Thuận An, Bình Dương
						"
"
						Chỉ 3,96 tỷ, nhà 36m2 ngang 4 đường Dương Bá Trạc P.1 Quận 8
					",https://nhadatvui.vn/ban-nha-rieng-phuong-1-quan-8/-chi-3-96-ty-nha-36m2-ngang-4-duong-duong-ba-trac-p-1-quan-81654932768,https://file.maumau.vn/public/nhadatvui/uploads/images/efd543fcb0310162e2da1ecf6a858195.jpg,6,Bán,11/6/2022,3.96 tỷ,36 m² ,2,2,"
							Dương Bá Trạc, Phường 1, Quận 8, Hồ Chí Minh
						"
"
						Cần bán gấp căn nhà 1 trệt 2 lầu trung tâm Dĩ An giá rẻ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-tan-dong-hiep-tp-di-an/can-ban-gap-can-nha-1-tret-2-lau-trung-tam-di-an-gia-re1654932685,https://file.maumau.vn/public/nhadatvui/uploads/images/22d378a271247d8966dc1c05722163c9.png,3,Bán,11/6/2022,2.65 tỷ,186 m² ,3,2,"
							DT743B, Phường Tân Đông Hiệp, Tp. Dĩ An, Bình Dương
						"
"
						Bán nhà hẽm xe hơi 66m2 đất đường Âu Dương Lân Quận 8
					",https://nhadatvui.vn/ban-nha-rieng-phuong-3-quan-8/ban-nha-hem-xe-hoi-66m2-dat-duong-au-duong-lan-quan-81654931298,https://file.maumau.vn/public/nhadatvui/uploads/images/471f1aa36abfc9cd211b4b00d52719a9.jpg,3,Bán,11/6/2022,7.2 tỷ,66 m² ,4,2,"
							Âu Dương Lân, Phường 3, Quận 8, Hồ Chí Minh
						"
